Date,Time,League,Home Team,Away Team,Home AH Closing,Home AH Opening,Away AH Closing,Away AH Opening,Home Odds Closing,Home Odds Opening,Away Odds Closing,Away Odds Opening,Total Line Closing,Total Line Opening,Over Odds Closing,Over Odds Opening,Under Odds Closing,Under Odds Opening,HT Result,FT Result
26-05,19:00,Turkey Super Lig,Hatayspor,Fenerbahce,2.25,1.75,-2.25,-1.75,1.93,1.97,1.90,1.79,4.25,4,1.83,1.90,1.99,1.83,1-1,4-2
26-05,20:00,Saudi Professional League,Al-Ettifaq,Al-Wehda,0,-0.5,0,0.5,1.91,1.88,1.94,1.88,2.75,2.75,1.95,1.87,1.88,1.88,1-0,2-1
26-05,20:00,Saudi Professional League,Al-Fateh,Al-Nassr,1.75,1.25,-1.75,-1.25,2.03,1.85,1.82,1.92,4.25,3.5,1.99,1.80,1.83,1.96,1-1,3-2
26-05,20:00,Saudi Professional League,Al-Feiha,Al-Shabab,0.25,0.75,-0.25,-0.75,1.86,1.96,1.99,1.81,3,3,1.92,2.00,1.92,1.77,0-1,0-2
26-05,20:00,Saudi Professional League,Al Hilal,Al Qadsiah,-1.5,-1,1.5,1,1.92,1.94,1.93,1.83,3.5,3.5,1.88,1.88,1.96,1.88,1-0,2-0
26-05,20:00,Saudi Professional League,Al-Ittihad,Damac FC,-2,-1.5,2,1.5,1.98,1.84,1.86,1.92,3.5,3.5,1.86,1.91,1.96,1.85,0-0,1-0
26-05,20:00,Saudi Professional League,Al-Khaleej,Al-Akhdoud,0.25,0,-0.25,0,1.95,2.02,1.90,1.77,3,2.75,2.04,1.93,1.81,1.83,0-0,2-3
26-05,20:00,Saudi Professional League,Al-Orubah,Al-Taawoun,0.5,0.25,-0.5,-0.25,1.96,1.90,1.89,1.87,3,2.5,2.01,1.81,1.83,1.96,2-2,3-2
26-05,20:00,Saudi Professional League,Al Raed,Al Kholood,0.5,0.25,-0.5,-0.25,1.96,1.83,1.89,1.94,2.75,2.75,1.83,1.89,2.01,1.86,0-1,1-2
26-05,20:00,Saudi Professional League,Al-Riyadh,Al-Ahli SFC,1.5,1.25,-1.5,-1.25,1.82,1.95,2.05,1.83,3.25,3.25,1.83,1.88,2.01,1.88,0-1,0-1
26-05,19:00,Austrian 3.Liga,Vocklamarkt,SK Treibach,-0.5,-0.5,0.5,0.5,1.93,1.76,1.85,1.97,3,3,1.79,1.88,2.01,1.87,0-2,3-3
26-05,18:45,Algerian Ligue Professionnelle 1,Biskra,MC Oran,1.25,0,-1.25,0,1.89,1.92,1.89,1.90,2,1.75,1.76,1.90,2.03,1.90,0-2,0-2
26-05,21:00,Algerian Ligue Professionnelle 1,USM Alger,Olympique Akbou,-0.75,-1,0.75,1,1.78,1.86,2.10,1.95,2.25,2.25,1.93,1.92,1.90,1.88,0-0,1-1
26-05,10:30,Vietnamese First Division,Huda Hue,Dong Tam Long An,-0.5,-0.5,0.5,0.5,1.95,1.81,1.79,1.90,2.25,2,1.80,1.90,1.94,1.81,0-0,0-0
26-05,12:00,Vietnamese First Division,Khatoco Khanh Hoa,Ba Ria Vung Tau FC,-1,-0.75,1,0.75,1.97,1.97,1.78,1.75,2.5,2.25,1.96,1.93,1.78,1.79,0-1,2-1
26-05,10:55,Vietnamese First Division,Dong Thap,PVF-CAND,0.5,0.5,-0.5,-0.5,1.77,1.76,1.97,1.95,1.75,1.75,1.81,1.79,1.94,1.93,0-1,0-1
26-05,10:55,Vietnamese First Division,Dong Nai Berjaya,TTBD Phu Dong,0.5,0.75,-0.5,-0.75,1.90,1.83,1.84,1.88,2,2,1.98,1.89,1.77,1.82,0-1,0-1
26-05,12:30,Victorian State League Division 1,FC Bulleen Lions,Langwarrin,-1,-1.5,1,1.5,1.88,1.76,1.93,1.95,3.5,3.5,1.94,1.88,1.88,1.83,0-0,2-1
26-05,12:30,Victorian State League Division 1,Kingston City,Western United FC NPL,1,0.75,-1,-0.75,2.02,1.79,1.81,1.96,4.25,3.75,1.93,1.95,1.88,1.79,2-1,3-3
26-05,19:10,Swedish Allsvenskan,Hammarby,Degerfors IF,-1.5,-1.25,1.5,1.25,2.08,2.03,1.84,1.80,3,2.75,1.86,1.88,2.03,1.92,0-0,1-0
26-05,19:00,Swedish Allsvenskan,IFK Norrkoping FK,Mjallby AIF,0.5,0.25,-0.5,-0.25,2.03,1.81,1.88,2.02,3,2.75,1.88,2.00,2.01,1.81,0-1,1-1
26-05,19:00,Sweden Superettan,IK Brage,Utsiktens BK,-0.25,-0.5,0.25,0.5,2.07,1.82,1.82,1.97,2.5,2.5,1.85,1.87,1.99,1.90,0-1,2-2
26-05,19:00,Sweden Superettan,Landskrona BoIS,Falkenberg,-0.25,-0.5,0.25,0.5,1.83,1.81,2.06,1.99,2.75,2.5,1.93,1.88,1.90,1.88,0-2,0-3
26-05,19:10,Sweden Superettan,IK Oddevold,Vasteras SK FK,0,0.25,0,-0.25,1.99,1.78,1.88,2.02,2.25,2.25,1.86,1.86,1.97,1.91,1-3,1-5
26-05,19:00,Sweden Superettan,Umea FC,Orgryte,0.75,0.25,-0.75,-0.25,1.96,2.01,1.91,1.79,3,2.75,1.83,1.96,2.02,1.81,2-1,3-3
26-05,19:00,Norway Division 4,Melhus,Ranheim,-2.25,-3,2.25,3,1.90,1.84,1.83,1.84,4.5,4.25,1.95,1.92,1.78,1.77,2-0,2-1
26-05,20:00,Norway Division 4,HamKam B,FF Lillehammer,-0.25,1,0.25,-1,1.78,1.80,1.97,1.91,3.5,3.75,1.81,1.77,1.93,1.95,0-0,0-1
26-05,19:00,Norway Division 4,Stromsgodset B,Skedsmo,0,0.25,0,-0.25,1.85,1.83,1.89,1.88,4.25,4,1.94,1.87,1.80,1.84,3-2,5-3
26-05,14:00,Norway Division 4,Asane Fotball B,FC Lyn Oslo B,-1.25,1.5,1.25,-1.5,1.94,1.90,1.80,1.81,4.5,3.75,1.84,1.76,1.90,1.96,0-2,1-2
26-05,19:00,Norway Division 4,Torvastad,Sandnes B,-1.75,-1.25,1.75,1.25,1.79,1.86,1.93,1.85,4.25,3.5,1.85,1.86,1.87,1.85,1-0,1-0
26-05,18:00,Norway Division 4,Viking B,Vidar,0.5,-0.5,-0.5,0.5,1.81,1.87,1.93,1.84,3.5,4,1.85,1.84,1.88,1.87,2-1,2-1
26-05,17:00,Norway Division 4,Odd Grenland,Fredrikstad B,-1.75,-2,1.75,2,1.90,1.88,1.83,1.82,4,4,1.85,1.83,1.88,1.87,1-2,1-5
27-05,01:10,Argentine Division 2,Quilmes,San Martin Tucuman,-0.25,-0.25,0.25,0.25,1.91,2.04,1.94,1.75,1.5,1.5,1.83,1.79,2.02,1.97,1-0,1-2
26-05,19:00,Norwegian Tippeligaen,KFUM Oslo,Valerenga,-0.25,0,0.25,0,1.99,1.87,1.92,1.95,2.25,2.25,1.95,1.79,1.93,2.03,0-0,0-1
27-05,00:00,Primera Division de Paraguay,Deportivo Recoleta,Sportivo Trinidense,0.5,0,-0.5,0,1.93,1.88,1.92,1.88,2.5,2.25,2.04,1.85,1.81,1.91,0-1,1-2
26-05,21:30,Primera Division de Paraguay,Sportivo Ameliano,Atletico Tembetary,-0.5,-0.25,0.5,0.25,2.00,1.94,1.86,1.82,2,2,1.86,1.91,1.98,1.85,0-0,2-0
26-05,20:40,Argentina Primera C Metropolitana,Estrella del Sur Alejandro Korn,General Lamadrid,0,0,0,0,1.84,1.88,1.90,1.83,1.5,2,1.77,1.98,1.98,1.74,0-0,1-0
